# This is a data table for enstatite computed using BurnMan.
# Independent variables are entropy and pressure.
# POINTS: 177 177
# s,J/kg/K P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg
2589.293757364735 120500.0 1787.7934980692808 3384.6027180070605 2.4923732018414317e-05 1276.4518514565964 4.15691328413412e-05 156110577467.03967 -9091161.257980192
2592.7328665852874 120500.0 1792.616290836595 3384.195740289324 2.494416834250959e-05 1276.7165832943092 4.15741318757087e-05 156033422793.4951 -9085004.558131827
2596.17197580584 120500.0 1797.4510889479425 3383.7874636403662 2.4964681575622235e-05 1276.981723788548 4.157914807351306e-05 155956039684.4304 -9078831.251550732
2599.611085026392 120500.0 1802.2979182214476 3383.377883433783 2.498527226803049e-05 1277.2472803538653 4.158418150360696e-05 155878427437.92224 -9072641.296904838
2603.050194246945 120500.0 1807.1568044880405 3382.9669950176426 2.500594093034449e-05 1277.5132605379733 4.158923223525751e-05 155800585307.91757 -9066434.652773254
2606.489303467499 120500.0 1812.0277735916898 3382.5547937251667 2.5026688118156006e-05 1277.779671776506 4.159430033801589e-05 155722512504.46124 -9060211.277646236
2609.928412688053 120500.0 1816.9108513894025 3382.141274862302 2.5047514334587845e-05 1278.0465215461604 4.1599385881870985e-05 155644208411.9447 -9053971.129925137
2613.3675219086053 120500.0 1821.806063750293 3381.726433719532 2.5068420119414393e-05 1278.3138173630573 4.1604488937105054e-05 155565672207.52673 -9047714.167922366
2616.806631129158 120500.0 1826.713436555583 3381.310265562862 2.5089406058307973e-05 1278.5815667211093 4.160960957440548e-05 155486903242.2605 -9041440.349861333
2620.245740349712 120500.0 1831.6329956981353 3380.892765637681 2.5110472640521127e-05 1278.8497771524405 4.16147478648182e-05 155407900823.63443 -9035149.633876432
2623.6848495702643 120500.0 1836.564767081989 3380.473929169212 2.5131620471968625e-05 1279.1184564075104 4.161990387974307e-05 155328664107.92938 -9028841.978012983
2627.1239587908176 120500.0 1841.508776620496 3380.053751359183 2.5152850047857308e-05 1279.3876120894545 4.162507769097574e-05 155249192262.895 -9022517.340227203
2630.5630680113713 120500.0 1846.4650502386503 3379.6322273908186 2.517416193892151e-05 1279.6572516269405 4.1630269370647146e-05 155169484898.8071 -9016175.678386174
2634.0021772319237 120500.0 1851.433613871457 3379.209352422111 2.5195556750698016e-05 1279.9273830242175 4.1635478991307315e-05 155089540828.4206 -9009816.950267792
2028.718954414579 120750.0 1144.0206606725696 3436.9700034748166 2.229575727343896e-05 1233.6777618582844 4.09357660549134e-05 166187277992.8895 -9893214.921774426
2032.158063635132 120750.0 1147.2139041181654 3436.7252423933173 2.2308915447170767e-05 1233.9674576925274 4.093868147050962e-05 166139461173.15 -9889275.02582332
2035.5971728556854 120750.0 1150.4153089122847 3436.4797283796934 2.23220928143154e-05 1234.2564307235434 4.0941606271700005e-05 166091504387.30667 -9885324.133943228
2039.0362820762386 120750.0 1153.6248958664946 3436.233459049232 2.2335289541349788e-05 1234.544688862052 4.094454049083404e-05 166043406596.5477 -9881362.218030626
2042.4753912967915 120750.0 1156.8426858265884 3435.9864320091697 2.2348506038952786e-05 1234.8322395426235 4.094748416038696e-05 165995168082.69885 -9877389.249910362
2045.9145005173445 120750.0 1160.0686996807344 3435.7386448567636 2.2361742357631965e-05 1235.1190904062353 4.095043731298298e-05 165946788002.2571 -9873405.201335514
2049.353609737898 120750.0 1163.302958350163 3435.49009518282 2.2374998884874703e-05 1235.4052499975853 4.095339998135343e-05 165898265953.63815 -9869410.043987269
2052.792718958451 120750.0 1166.54548279359 3435.2407805650737 2.2388275906047114e-05 1235.6907252775975 4.095637219841592e-05 165849601413.94128 -9865403.749474797
2056.2318281790035 120750.0 1169.7962940109428 3434.9906985760235 2.240157363363128e-05 1235.9755241212733 4.095935399718117e-05 165800794426.17813 -9861386.289335126
2059.6709373995564 120750.0 1173.0554130347446 3434.7398467751364 2.241489242414256e-05 1236.2596541945795 4.096234541084617e-05 165751844223.42206 -9857357.635032997
2063.1100466201096 120750.0 1176.322860939661 3434.4882227143353 2.24282325088584e-05 1236.54312305496 4.0965346472729e-05 165702750417.94153 -9853317.757960748
2066.549155840664 120750.0 1179.59865883342 3434.23582393685 2.2441594033719832e-05 1236.8259384055373 4.096835721628275e-05 165653512812.01993 -9849266.629438186
2069.988265061216 120750.0 1182.8828278649598 3433.9826479768426 2.2454977410852384e-05 1237.1081080585222 4.097137767510023e-05 165604130587.628 -9845204.220712453
2073.4273742817695 120750.0 1186.175389215583 3433.728692356697 2.2468382919492564e-05 1237.3896392680017 4.0974407882946546e-05 165554603554.15683 -9841130.5029579
2076.866483502322 120750.0 1189.4763641105965 3433.473954590944 2.2481810732257285e-05 1237.6705391849202 4.097744787371252e-05 165504931772.899 -9837045.447275965
2080.305592722876 120750.0 1192.7857738081366 3433.218432185497 2.2495261186718758e-05 1237.9508160199327 4.0980497681424023e-05 165455113938.61612 -9832949.024695015
2083.744701943428 120750.0 1196.1036396045238 3432.9621226345557 2.250873453501071e-05 1238.2304772143634 4.0983557340279224e-05 165405150119.62704 -9828841.206170266
2087.183811163981 120750.0 1199.4299828328658 3432.7050234245244 2.2522230984197066e-05 1238.50952979306 4.098662688460201e-05 165355039827.36078 -9824721.962583613
2090.622920384535 120750.0 1202.76482486655 3432.447132032864 2.2535750927329443e-05 1238.7879812802066 4.098970634885598e-05 165304782763.41663 -9820591.264743527
2094.0620296050884 120750.0 1206.1081871129572 3432.1884459230437 2.254929460866253e-05 1239.0658394702696 4.0992795767704955e-05 165254378136.07645 -9816449.083384903
2097.5011388256403 120750.0 1209.460091018118 3431.928962555089 2.2562862175528306e-05 1239.3431115705243 4.099589517588727e-05 165203825778.11716 -9812295.389168957
2100.9402480461945 120750.0 1212.8205580650829 3431.6686793739086 2.257645411504891e-05 1239.619804805285 4.0999004608355464e-05 165153125401.5082 -9808130.152683081
2104.3793572667473 120750.0 1216.1896097753197 3431.407593816721 2.2590070486423358e-05 1239.8959265458427 4.100212410018779e-05 165102276411.9725 -9803953.34444072
2107.8184664873 120750.0 1219.5672677063849 3431.145703313077 2.260371173965804e-05 1240.1714843485436 4.1005253686588254e-05 165051278404.6355 -9799764.934881242
2111.257575707853 120750.0 1222.9535534530878 3430.883005277084 2.2617378052868962e-05 1240.4464854419039 4.100839340297971e-05 165000130731.26123 -9795564.894369813
2114.6966849284067 120750.0 1226.3484886479564 3430.6194971199056 2.2631069635332254e-05 1240.7209371986116 4.101154328485485e-05 164948833180.0696 -9791353.193197265
2118.135794148959 120750.0 1229.7520949598402 3430.3551762373045 2.26447869610339e-05 1240.9948467074823 4.101470336792525e-05 164897385172.49023 -9787129.801579973
2121.5749033695115 120750.0 1233.1643940967042 3430.090040016687 2.2658530195689804e-05 1241.2682212875336 4.101787368803751e-05 164845786380.59222 -9782894.689659722
2125.0140125900657 120750.0 1236.5854078014381 3429.8240858351733 2.2672299549659646e-05 1241.5410682687489 4.1021054281196555e-05 164794036479.6741 -9778647.827503582
2128.45312181062 120750.0 1240.0151578558143 3429.557311062345 2.268609538779399e-05 1241.813394912315 4.1024245183533055e-05 164742134840.88153 -9774389.185103778
2131.8922310311714 120750.0 1243.4536660767626 3429.289713052485 2.269991801534124e-05 1242.085208154452 4.102744643139653e-05 164690081209.20572 -9770118.73237757
2135.3313402517247 120750.0 1246.9009543217253 3429.021289155107 2.2713767676642328e-05 1242.356515370268 4.1030658061229625e-05 164637874778.70404 -9765836.439167105
2138.770449472278 120750.0 1250.357044480741 3428.7520367040843 2.272764464034184e-05 1242.627323774227 4.103388010969851e-05 164585515425.3517 -9761542.27523932
2142.2095586928317 120750.0 1253.8219584850594 3428.481953028567 2.274154915164916e-05 1242.8976404312907 4.103711261356249e-05 164533002782.01062 -9757236.210285788
2145.648667913385 120750.0 1257.295718299225 3428.2110354436677 2.275548156565703e-05 1243.1674726237025 4.1040355609785766e-05 164480336055.36945 -9752918.213922605
2149.0877771339374 120750.0 1260.778345927596 3427.939281254764 2.2769442113372477e-05 1243.4368271914516 4.1043609135486185e-05 164427515009.48578 -9748588.25569026
2152.526886354491 120750.0 1264.2698634101544 3427.6666877575253 2.278343110610547e-05 1243.7057113189585 4.1046873227935287e-05 164374539105.34164 -9744246.3050535
2155.9659955750435 120750.0 1267.7702928246 3427.3932522363784 2.2797448864957097e-05 1243.9741321615008 4.1050147924576886e-05 164321408114.36728 -9739892.331401216
2159.4051047955963 120750.0 1271.279656284256 3427.1189719649205 2.2811495645586466e-05 1244.2420970078795 4.105343326302245e-05 164268121260.46225 -9735526.304046307
2162.8442140161505 120750.0 1274.7979759392329 3426.8438442067245 2.282557166993814e-05 1244.5096124153981 4.105672928104177e-05 164214678262.0186 -9731148.19222556
2166.2833232367034 120750.0 1278.3252739792224 3426.567866216138 2.2839677280299643e-05 1244.7766858220582 4.106003601655364e-05 164161078840.88318 -9726757.965099517
2169.722432457256 120750.0 1281.8615726255812 3426.2910352332556 2.2853812786673766e-05 1245.0433240533066 4.1063353507686404e-05 164107321928.60785 -9722355.591752347
2173.161541677809 120750.0 1285.4068941425066 3426.0133484913285 2.2867978384969043e-05 1245.3095339126858 4.106668179268949e-05 164053407927.5843 -9717941.041191736
2176.6006508983623 120750.0 1288.9612608258612 3425.734803210185 2.2882174527174954e-05 1245.575322943807 4.1070020910012537e-05 163999335412.09308 -9713514.282348732
2180.039760118915 120750.0 1292.5246950099245 3425.455396598975 2.289640131856509e-05 1245.8406977624234 4.107337089827284e-05 163945104730.8388 -9709075.28407765
2183.4788693394676 120750.0 1296.097219065763 3425.1751258585236 2.291065913957804e-05 1246.1056651185597 4.1076731796227393e-05 163890715199.1703 -9704624.01515593
2186.9179785600213 120750.0 1299.6788554019295 3424.893988174759 2.292494832918442e-05 1246.370232341607 4.1080103642852045e-05 163836166076.64465 -9700160.444284005
2190.3570877805737 120750.0 1303.269626460271 3424.6119807257255 2.293926910661495e-05 1246.6344063591641 4.108348647725768e-05 163781456931.76804 -9695684.54008519
2193.7961970011283 120750.0 1306.869554722216 3424.329100675786 2.2953621775086e-05 1246.898193949964 4.1086880338760094e-05 163726587458.99707 -9691196.27110555
2197.2353062216803 120750.0 1310.4786627031863 3424.0453451830253 2.2968006644089105e-05 1247.1616016990006 4.109028526679147e-05 163671557660.12152 -9686695.60581378
2200.6744154422336 120750.0 1314.096972959116 3423.760711386468 2.2982424087893662e-05 1247.4246367280164 4.1093701301054095e-05 163616366387.3437 -9682182.512601068
2204.113524662787 120750.0 1317.7245080766734 3423.475196421626 2.2996874221902126e-05 1247.687306358517 4.1097128481334075e-05 163561013166.01843 -9677656.959780972
2207.55263388334 120750.0 1321.3612906816415 3423.188797408891 2.3011357474724515e-05 1247.9496171209544 4.110056684764102e-05 163505497526.16345 -9673118.915589316
2210.9917431038934 120750.0 1325.0073434349615 3422.901511457045 2.302587412259657e-05 1248.2115757933561 4.110401644016616e-05 163449819365.47784 -9668568.348184044
2214.4308523244463 120750.0 1328.6626890350599 3422.6133356656246 2.30404244367598e-05 1248.4731891632916 4.1107477299254385e-05 163393978221.96158 -9664005.225645103
2217.8699615449987 120750.0 1332.3273502152879 3422.324267121061 2.3055008741737506e-05 1248.7344639446612 4.111094946545083e-05 163337973154.65616 -9659429.515974315
2221.309070765551 120750.0 1336.0013497467153 3422.0343028990424 2.3069627320575164e-05 1248.9954073350705 4.111443297947291e-05 163281804074.27747 -9654841.18709526
2224.7481799861057 120750.0 1339.6847104323097 3421.743440062987 2.308428050699043e-05 1249.2560263337236 4.111792788222898e-05 163225470049.95853 -9650240.206853144
2228.187289206658 120750.0 1343.3774551136885 3421.451675665623 2.3098968594570403e-05 1249.5163268835115 4.112143421479966e-05 163168971242.2584 -9645626.543014698
2231.6263984272114 120750.0 1347.0796066704206 3421.1590067470793 2.3113691851926532e-05 1249.776316277814 4.112495201846119e-05 163112306730.16028 -9641000.163268015
2235.0655076477647 120750.0 1350.7911880125757 3420.8654303368535 2.3128450595832588e-05 1250.036001491575 4.1128481334662066e-05 163055476019.8134 -9636361.03522246
2238.5046168683175 120750.0 1354.5122220898047 3420.5709434515124 2.314324517295795e-05 1250.295389038033 4.1132022205051036e-05 162998478622.29044 -9631709.126408542
2241.943726088871 120750.0 1358.2427318848204 3420.2755430966636 2.315807584113882e-05 1250.5544857069578 4.1135574671453793e-05 162941314293.96222 -9627044.40427778
2245.3828353094236 120750.0 1361.9827404180542 3419.979226266204 2.317294289425655e-05 1250.813298138943 4.113913877588231e-05 162883982314.52597 -9622366.836202592
2248.8219445299783 120750.0 1365.7322707436979 3419.6819899415814 2.318784672579949e-05 1251.071833132189 4.114271456054412e-05 162826482269.70737 -9617676.389476169
2252.26105375053 120750.0 1369.4913459524978 3419.383831091433 2.320278757879448e-05 1251.330097566907 4.114630206784699e-05 162768813629.48837 -9612973.031312348
2255.7001629710835 120750.0 1373.259989168262 3419.0847466739397 2.3217765803919866e-05 1251.5880981290709 4.1149901340371e-05 162710975809.34595 -9608256.728845503
2259.1392721916354 120750.0 1377.0382235522848 3418.7847336333753 2.3232781728517087e-05 1251.845841356217 4.115351242091041e-05 162652968469.3265 -9603527.449130418
2262.5783814121914 120750.0 1380.8260722996201 3418.4837889032287 2.3247835531221108e-05 1252.1033338647412 4.115713535243645e-05 162594791034.76178 -9598785.159142159
2266.017490632742 120750.0 1384.6235586421099 3418.1819094062384 2.326292766569146e-05 1252.3605825828572 4.11607701780973e-05 162536443294.6429 -9594029.825775964
2269.4565998532953 120750.0 1388.4307058432605 3417.8790920486194 2.3278058474362725e-05 1252.6175942432421 4.1164416941287926e-05 162477924026.96487 -9589261.415847117
2272.895709073849 120750.0 1392.2475372042973 3417.5753337262845 2.329322811759858e-05 1252.874375353328 4.116807568557561e-05 162419233449.52777 -9584479.896090833
2276.334818294402 120750.0 1396.0740760592744 3417.270631326034 2.330843701587769e-05 1253.130932802173 4.117174645468593e-05 162360370411.07138 -9579685.233162135
2279.7739275149543 120750.0 1399.9103457774036 3416.964981716697 2.3323685543719218e-05 1253.3872729074244 4.1175429292609915e-05 162301334959.58063 -9574877.393635733
2283.2130367355076 120750.0 1403.7563697639853 3416.6583817572805 2.3338973867439835e-05 1253.6434025981835 4.117912424350623e-05 162242126431.95135 -9570056.344005913
2286.6521459560613 120750.0 1407.6121714555193 3416.3508282954554 2.3354302440438325e-05 1253.8993284573905 4.11828313517198e-05 162182744111.21234 -9565222.050686404
2290.091255176614 120750.0 1411.4777743264567 3416.042318162955 2.336967160852251e-05 1254.155056995948 4.1186550661837684e-05 162123187583.67984 -9560374.480010279
2293.5303643971674 120750.0 1415.3532018826809 3415.732848181013 2.3385081548533006e-05 1254.4105950607477 4.119028221862391e-05 162063456500.09955 -9555513.59822982
2296.9694736177194 120750.0 1419.2384776656982 3415.422415158083 2.340053273879568e-05 1254.6659493095797 4.119402606704738e-05 162003550278.40558 -9550639.37151641
2300.4085828382736 120750.0 1423.1336252493784 3415.111015888323 2.3416025350001968e-05 1254.921126096363 4.119778225230053e-05 161943468164.4903 -9545751.765960414
2303.8476920588264 120750.0 1427.0386682448443 3414.7986471562663 2.3431559794674157e-05 1255.1761322273808 4.120155081974342e-05 161883209884.32834 -9540850.747571059
2307.2868012793797 120750.0 1430.9536302925553 3414.4853057291316 2.3447136521671268e-05 1255.4309745748108 4.1205331814996896e-05 161822774517.53464 -9535936.28227632
2310.725910499933 120750.0 1434.8785350695252 3414.170988363037 2.3462755681838783e-05 1255.6856593388554 4.120912528386805e-05 161762161978.34122 -9531008.335922811
2314.1650197204867 120750.0 1438.8134062860627 3413.855691801487 2.3478417677844498e-05 1255.9401930535153 4.1212931272368877e-05 161701371771.71512 -9526066.874275658
2317.60412894104 120750.0 1442.7582676867023 3413.5394127746385 2.3494122848799817e-05 1256.1945829173021 4.121674982672557e-05 161640402876.50275 -9521111.863018382
2321.043238161591 120750.0 1446.7131430448499 3413.2221479985624 2.350987152556874e-05 1256.4488352652209 4.122058099338785e-05 161579255163.88147 -9516143.267752798
2324.4823473821457 120750.0 1450.6780561732594 3412.9038941768235 2.3525663986772654e-05 1256.7029561777415 4.122442481901031e-05 161517928214.44708 -9511161.053998899
2327.9214566026985 120750.0 1454.653030914953 3412.5846480001296 2.3541500694313156e-05 1256.9569530196818 4.122828135045711e-05 161456421025.40268 -9506165.187194718
2331.3605658232514 120750.0 1458.6380911439192 3412.264406142898 2.3557381917632856e-05 1257.2108320407451 4.123215063484385e-05 161394733542.64212 -9501155.632696249
2334.7996750438047 120750.0 1462.6332607711665 3411.9431652702306 2.3573307978057373e-05 1257.464599638251 4.12360327194538e-05 161332865128.3215 -9496132.355777312
2338.2387842643584 120750.0 1466.638563737506 3411.6209220306273 2.3589279283509087e-05 1257.718262786886 4.1239927651826295e-05 161270814622.37503 -9491095.321629435
2341.677893484911 120750.0 1470.6540240168106 3411.297673058722 2.3605296091538696e-05 1257.9718280508707 4.124383547972422e-05 161208582339.54 -9486044.495361775
2345.117002705465 120750.0 1474.6796656150836 3410.9734149787837 2.3621358813490126e-05 1258.2253018052488 4.124775625109207e-05 161146167014.63635 -9480979.842000958
2348.556111926017 120750.0 1478.715512572322 3410.648144396669 2.3637467776592273e-05 1258.4786906388754 4.125169001415372e-05 161083568855.47507 -9475901.326491015
2351.99522114657 120750.0 1482.7615889590234 3410.3218579087156 2.365362333361769e-05 1258.7320013841168 4.125563681730535e-05 161020786610.03384 -9470808.913693234
2355.434330367123 120750.0 1486.8179188778158 3409.9945520933093 2.366982586100925e-05 1258.985240321874 4.125959670921788e-05 160957820028.77646 -9465702.568386072
2358.8734395876763 120750.0 1490.8845264650881 3409.6662235186227 2.3686075642035102e-05 1259.238414124217 4.126356973874383e-05 160894668633.6508 -9460582.255265042
2362.3125488082287 120750.0 1494.9614358865656 3409.3368687357256 2.370237311008203e-05 1259.4915299185272 4.1267555955001155e-05 160831331485.50473 -9455447.93894258
2365.751658028782 120750.0 1499.0486713384744 3409.006484283242 2.3718718518136525e-05 1259.7445934185341 4.127155540731736e-05 160767808702.53702 -9450299.583947986
2369.1907672493353 120750.0 1503.1462570552249 3408.675066686236 2.3735112309505275e-05 1259.9976115574905 4.127556814524345e-05 160704099066.37268 -9445137.154727262
2372.6298764698886 120750.0 1507.2542172935791 3408.342612452785 2.3751554933918655e-05 1260.2505912827992 4.127959421859589e-05 160640202531.97696 -9439960.615643032
2376.068985690442 120750.0 1511.372576348018 3408.0091180774907 2.376804653881262e-05 1260.503538643541 4.1283633677414616e-05 160576118069.8503 -9434769.930974435
2379.5080949109943 120750.0 1515.5013585409615 3407.674580043048 2.378458760139114e-05 1260.7564606028782 4.1287686571944506e-05 160511845413.88388 -9429565.064917013
2382.947204131548 120750.0 1519.6405882262625 3407.338994814524 2.3801178503913465e-05 1261.0093636837769 4.129175295270514e-05 160447383839.0089 -9424345.981582599
2386.3863133521018 120750.0 1523.790289788274 3407.002358844011 2.3817819556040365e-05 1261.2622543972666 4.129583287043497e-05 160382732859.1017 -9419112.644999223
2389.825422572654 120750.0 1527.950487642549 3406.6646685691285 2.383451115358267e-05 1261.515139278574 4.129992637610994e-05 160317892052.27707 -9413865.019110998
2393.2645317932074 120750.0 1532.121206234675 3406.325920410763 2.3851253704921542e-05 1261.76802520148 4.130403352097142e-05 160252860655.26575 -9408603.067778023
2396.7036410137603 120750.0 1536.3024700388778 3405.9861107769493 2.3868047525053187e-05 1262.0209186006364 4.130815435647964e-05 160187637912.18295 -9403326.754776267
2400.1427502343126 120750.0 1540.49430356198 3405.645236060609 2.3884892963635784e-05 1262.273826005784 4.131228893434163e-05 160122223652.14563 -9398036.043797484
2403.581859454866 120750.0 1544.6967313385103 3405.3032926392098 2.3901790455004356e-05 1262.526753965185 4.131643730651587e-05 160056617132.47067 -9392730.89844909
2407.020968675419 120750.0 1548.9097779351287 3404.960276875576 2.391874039505429e-05 1262.779709433289 4.1320599525203e-05 159990817790.59677 -9387411.282254074
2410.4600778959725 120750.0 1553.1334679431748 3404.616185115629 2.3935743152328667e-05 1263.03269895872 4.132477564287372e-05 159924824552.17944 -9382077.158650888
2413.8991871165263 120750.0 1557.3678259884473 3404.2710136922706 2.3952799035044727e-05 1263.2857289752737 4.132896571222227e-05 159858637503.1062 -9376728.490993364
2417.3382963370786 120750.0 1561.6128767218906 3403.924758923121 2.3969908542703256e-05 1263.5388061748638 4.133316978619434e-05 159792256273.4737 -9371365.24255059
2420.777405557631 120750.0 1565.8686448268127 3403.5774171067324 2.3987072342913008e-05 1263.7919370969043 4.133738791803364e-05 159725685097.8587 -9365987.376506826
2424.216514778185 120750.0 1570.1351550123654 3403.2289845218706 2.4004290309954667e-05 1264.0451286744599 4.134162016129121e-05 159658933712.914 -9360594.855961394
2427.655623998737 120750.0 1574.4124320170376 3402.879457450557 2.4021561965023628e-05 1264.298387408435 4.134586656954605e-05 159591982104.35928 -9355187.643928587
2431.0947332192904 120750.0 1578.7005006077234 3402.5288321666026 2.403888878568227e-05 1264.5517197819402 4.135012719654478e-05 159524798301.19028 -9349765.703337586
2434.5338424398446 120750.0 1582.9993855804205 3402.1771048885257 2.4056272100466194e-05 1264.8051327407102 4.1354402096774426e-05 159457413162.6267 -9344328.997032324
2437.972951660398 120750.0 1587.3091117560398 3401.824271830578 2.4073711393139016e-05 1265.058632693152 4.1358691324843095e-05 159389845708.10477 -9338877.487771427
2441.4120608809503 120750.0 1591.6297039878555 3401.47032920776 2.4091206696363957e-05 1265.3122263063133 4.136299493541941e-05 159322084597.7197 -9333411.138228105
2444.8511701015036 120750.0 1595.9611871519592 3401.115273212115 2.4108758665569132e-05 1265.5659208004683 4.136731298352126e-05 159254124363.84198 -9327929.910990048
2448.290279322056 120750.0 1600.303586152615 3400.759100019287 2.4126367677489945e-05 1265.8197224207356 4.1371645524436606e-05 159185963900.38422 -9322433.768559348
2451.7293885426093 120750.0 1604.656925923191 3400.401805789719 2.4144034167968515e-05 1266.0736375992828 4.137599261370953e-05 159117603135.91833 -9316922.673352404
2455.168497763163 120750.0 1609.0212314235978 3400.043386666027 2.4161758589665938e-05 1266.3276733893724 4.138035430717282e-05 159049040809.58664 -9311396.587699812
2458.6076069837154 120750.0 1613.3965276381932 3399.683838774954 2.4179541349938242e-05 1266.5818368162961 4.138473066092469e-05 158980276807.49484 -9305855.473846294
2462.0467162042687 120750.0 1617.782839577645 3399.323158227045 2.4197382773121896e-05 1266.836134173464 4.1389121731333435e-05 158911310169.39893 -9300299.293950597
2465.485825424821 120750.0 1622.1801922817249 3398.9613411166906 2.4215283392735752e-05 1267.0905720386213 4.1393527575037444e-05 158842140511.64966 -9294728.010085404
2468.9249346453753 120750.0 1626.5886108141858 3398.5983835198876 2.4233243532652073e-05 1267.3451574323522 4.1397948248973114e-05 158772767287.4122 -9289141.584237248
2472.364043865929 120750.0 1631.0081202643923 3398.2342814992553 2.4251263633009895e-05 1267.5998973480462 4.140238381031435e-05 158703189390.7974 -9283539.978306407
2475.8031530864814 120750.0 1635.4387457454577 3397.8690310975917 2.4269344138366554e-05 1267.8547981173201 4.140683431655169e-05 158633406800.8259 -9277923.154106852
2479.242262307034 120750.0 1639.8805124002974 3397.502628342127 2.4287485412281418e-05 1268.1098667174651 4.141129982544109e-05 158563418484.39633 -9272291.07336612
2482.681371527588 120750.0 1644.3334453906864 3397.1350692438127 2.430568793057024e-05 1268.36510995946 4.141578039501328e-05 158493223982.9154 -9266643.697725251
2486.1204807481413 120750.0 1648.7975699089002 3396.76634979508 2.432395214465515e-05 1268.6205344334978 4.142027608360164e-05 158422822506.46896 -9260980.988738704
2489.5595899686937 120750.0 1653.272911167238 3396.3964659725675 2.434227842417029e-05 1268.8761472932802 4.142478694980964e-05 158352213555.76102 -9255302.907874253
2492.9986991892465 120750.0 1657.7594944040757 3396.0254137345005 2.436066726786107e-05 1269.1319552022064 4.142931305254344e-05 158281396301.2651 -9249609.41651293
2496.4378084098003 120750.0 1662.2573448808398 3395.6531890222755 2.437911903796564e-05 1269.3879650579788 4.143385445099324e-05 158210370372.47098 -9243900.475948924
2499.876917630352 120750.0 1666.7664878829382 3395.2797877608887 2.439763415601506e-05 1269.6441834332952 4.143841120462865e-05 158139135181.17764 -9238176.047389507
2503.316026850906 120750.0 1671.2869487206917 3394.9052058570896 2.4416213103171128e-05 1269.9006172664344 4.1442983373221944e-05 158067690091.20645 -9232436.09195495
2506.755136071459 120750.0 1675.8187527253758 3394.5294391998136 2.4434856360168375e-05 1270.1572738864088 4.144757101684343e-05 157996033857.76575 -9226680.570678437
2510.1942452920125 120750.0 1680.3619252499193 3394.152483660239 2.4453564338230546e-05 1270.4141599029278 4.1452174195861446e-05 157924166367.65613 -9220909.444506004
2513.633354512566 120750.0 1684.9164916728623 3393.7743350922237 2.4472337488337646e-05 1270.671281898132 4.1456792970937676e-05 157852086954.31885 -9215122.674296452
2517.0724637331186 120750.0 1689.4824773941655 3393.394989330457 2.4491176243072548e-05 1270.9286471364933 4.1461427403050473e-05 157779795015.65192 -9209320.220821258
2520.5115729536715 120750.0 1694.0599078340456 3393.0144421939463 2.4510081046873976e-05 1271.1862626505417 4.146607755345292e-05 157707289455.28516 -9203502.044764515
2523.9506821742248 120750.0 1698.648808435304 3392.632689482262 2.452905239129013e-05 1271.4441352458439 4.1470743483719415e-05 157634569856.99072 -9197668.106722854
2527.389791394777 120750.0 1703.2492046621628 3392.2497269759783 2.4548090690143396e-05 1271.702271790964 4.147542525574099e-05 157561635868.26865 -9191818.367205372
2530.8289006153313 120750.0 1707.8611220004968 3391.8655504393996 2.45671964377995e-05 1271.9606794417298 4.148012293169275e-05 157488486419.96783 -9185952.786633546
2534.2680098358837 120750.0 1712.4845859550405 3391.4801556168068 2.4586370079607958e-05 1272.219365058946 4.14848365740804e-05 157415121121.40045 -9180071.32534118
2537.7071190564366 120750.0 1717.1196220538113 3391.093538235186 2.460561208089202e-05 1272.4783357260703 4.148956624570768e-05 157341539144.90817 -9174173.943574319
2541.1462282769908 120750.0 1721.7662558415905 3390.7056940016205 2.4624922968398337e-05 1272.7375984863545 4.1494312009708956e-05 157267739728.36865 -9168260.601491187
2544.5853374975427 120750.0 1726.4245128862094 3390.316618604499 2.4644303166488766e-05 1272.9971603477047 4.149907392953523e-05 157193722562.61023 -9162331.259162113
2548.024446718096 120750.0 1731.0944187720306 3389.926307715092 2.4663753075480018e-05 1273.2570286587436 4.150385206893552e-05 157119486570.5797 -9156385.876569476
2551.46355593865 120750.0 1735.77599910344 3389.5347569853348 2.4683273273553096e-05 1273.5172101574344 4.1508646491984834e-05 157045031184.35068 -9150424.413607622
2554.902665159203 120750.0 1740.4692795053124 3389.141962046365 2.4702864222077343e-05 1273.7777119885682 4.1513457263102756e-05 156970355844.72406 -9144446.830082813
2558.3417743797554 120750.0 1745.174285619054 3388.747918512392 2.4722526411414494e-05 1274.0385414127084 4.151828444700688e-05 156895459615.04855 -9138453.08571315
2561.7808836003087 120750.0 1749.8910431051627 3388.3526219761957 2.4742260287260015e-05 1274.2997055860203 4.1523128108768726e-05 156820342231.2372 -9132443.140128523
2565.219992820862 120750.0 1754.6195776409004 3387.9560680137524 2.4762066391770375e-05 1274.561211716002 4.1527988313757816e-05 156745002720.1945 -9126416.952870537
2568.6591020414153 120750.0 1759.3599149216898 3387.5582521789775 2.4781945184713207e-05 1274.8230667494138 4.15328651277069e-05 156669440560.72998 -9120374.483392468
2572.0982112619677 120750.0 1764.1120806611143 3387.1591700087306 2.4801897172470323e-05 1275.0852780924872 4.153775861665141e-05 156593654690.1577 -9114315.69105918
2575.537320482521 120750.0 1768.87610058696 3386.7588170175645 2.4821922851000243e-05 1275.3478530419065 4.154266884699464e-05 156517644826.45844 -9108240.535147088
